scheme,phase_pair,phase_pair_order,group_id,group_label,prior_present_total,continue_count,drop_count,retention_rate,drop_rate_given_prior_presence,interpretation_status
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_40_LF_CLASS::凹地・浅い谷,多摩川 / basin 40 / 凹地・浅い谷,2,1,1,0.5,0.5,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_40_LF_CLASS::台地・段丘,多摩川 / basin 40 / 台地・段丘,27,6,21,0.2222222222222222,0.7777777777777778,eligible
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_40_LF_CLASS::山地斜面等,多摩川 / basin 40 / 山地斜面等,11,5,6,0.45454545454545453,0.5454545454545454,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_40_LF_CLASS::山麓堆積地形,多摩川 / basin 40 / 山麓堆積地形,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_40_LF_CLASS::崖・段丘崖,多摩川 / basin 40 / 崖・段丘崖,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_41_LF_CLASS::台地・段丘,多摩川 / basin 41 / 台地・段丘,6,0,6,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_41_LF_CLASS::山地斜面等,多摩川 / basin 41 / 山地斜面等,2,1,1,0.5,0.5,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_41_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 41 / 氾濫平野・海岸平野,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_42_LF_CLASS::台地・段丘,多摩川 / basin 42 / 台地・段丘,3,0,3,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_42_LF_CLASS::崖・段丘崖,多摩川 / basin 42 / 崖・段丘崖,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_43_LF_CLASS::凹地・浅い谷,多摩川 / basin 43 / 凹地・浅い谷,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_43_LF_CLASS::台地・段丘,多摩川 / basin 43 / 台地・段丘,10,4,6,0.4,0.6,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_43_LF_CLASS::山地斜面等,多摩川 / basin 43 / 山地斜面等,2,1,1,0.5,0.5,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_44_LF_CLASS::台地・段丘,多摩川 / basin 44 / 台地・段丘,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_44_LF_CLASS::山地斜面等,多摩川 / basin 44 / 山地斜面等,2,1,1,0.5,0.5,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_44_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 44 / 氾濫平野・海岸平野,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_46_LF_CLASS::台地・段丘,多摩川 / basin 46 / 台地・段丘,4,0,4,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_46_LF_CLASS::山地斜面等,多摩川 / basin 46 / 山地斜面等,2,0,2,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_46_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 46 / 氾濫平野・海岸平野,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_47_LF_CLASS::台地・段丘,多摩川 / basin 47 / 台地・段丘,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_48_LF_CLASS::台地・段丘,多摩川 / basin 48 / 台地・段丘,6,0,6,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_48_LF_CLASS::山地斜面等,多摩川 / basin 48 / 山地斜面等,5,2,3,0.4,0.6,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_48_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 48 / 氾濫平野・海岸平野,2,0,2,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_49_LF_CLASS::山地斜面等,多摩川 / basin 49 / 山地斜面等,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_50_LF_CLASS::台地・段丘,多摩川 / basin 50 / 台地・段丘,3,1,2,0.3333333333333333,0.6666666666666666,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_51_LF_CLASS::台地・段丘,多摩川 / basin 51 / 台地・段丘,2,0,2,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_52_LF_CLASS::台地・段丘,多摩川 / basin 52 / 台地・段丘,2,1,1,0.5,0.5,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_55_LF_CLASS::台地・段丘,多摩川 / basin 55 / 台地・段丘,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_56_LF_CLASS::台地・段丘,多摩川 / basin 56 / 台地・段丘,5,3,2,0.6,0.4,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_57_LF_CLASS::台地・段丘,多摩川 / basin 57 / 台地・段丘,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_58_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 58 / 氾濫平野・海岸平野,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_59_LF_CLASS::凹地・浅い谷,多摩川 / basin 59 / 凹地・浅い谷,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_72_LF_CLASS::山地斜面等,多摩川 / basin 72 / 山地斜面等,2,0,2,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_73_LF_CLASS::台地・段丘,多摩川 / basin 73 / 台地・段丘,5,2,3,0.4,0.6,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_74_LF_CLASS::台地・段丘,多摩川 / basin 74 / 台地・段丘,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_75_LF_CLASS::台地・段丘,多摩川 / basin 75 / 台地・段丘,6,2,4,0.3333333333333333,0.6666666666666666,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_75_LF_CLASS::山麓堆積地形,多摩川 / basin 75 / 山麓堆積地形,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_76_LF_CLASS::山地斜面等,多摩川 / basin 76 / 山地斜面等,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_8_LF_CLASS::凹地・浅い谷,多摩川 / basin 8 / 凹地・浅い谷,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_8_LF_CLASS::台地・段丘,多摩川 / basin 8 / 台地・段丘,5,5,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_8_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 8 / 氾濫平野・海岸平野,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830305_9_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 9 / 氾濫平野・海岸平野,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830306_16_LF_CLASS::凹地・浅い谷,鶴見川 / basin 16 / 凹地・浅い谷,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830306_16_LF_CLASS::台地・段丘,鶴見川 / basin 16 / 台地・段丘,28,2,26,0.07142857142857142,0.9285714285714286,eligible
watersystem_x_unit_basin_x_landform,He->Me,6,B_830306_16_LF_CLASS::山地斜面等,鶴見川 / basin 16 / 山地斜面等,36,5,31,0.1388888888888889,0.8611111111111112,eligible
watersystem_x_unit_basin_x_landform,He->Me,6,B_830306_16_LF_CLASS::山麓堆積地形,鶴見川 / basin 16 / 山麓堆積地形,2,0,2,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830306_16_LF_CLASS::崖・段丘崖,鶴見川 / basin 16 / 崖・段丘崖,2,1,1,0.5,0.5,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830306_16_LF_CLASS::水部,鶴見川 / basin 16 / 水部,2,0,2,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830306_16_LF_CLASS::氾濫平野・海岸平野,鶴見川 / basin 16 / 氾濫平野・海岸平野,7,0,7,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830306_16_LF_CLASS::自然堤防,鶴見川 / basin 16 / 自然堤防,3,0,3,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830306_17_LF_CLASS::台地・段丘,鶴見川 / basin 17 / 台地・段丘,3,0,3,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830306_17_LF_CLASS::山地斜面等,鶴見川 / basin 17 / 山地斜面等,6,0,6,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830306_19_LF_CLASS::山地斜面等,鶴見川 / basin 19 / 山地斜面等,10,0,10,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830306_19_LF_CLASS::氾濫平野・海岸平野,鶴見川 / basin 19 / 氾濫平野・海岸平野,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830306_20_LF_CLASS::台地・段丘,鶴見川 / basin 20 / 台地・段丘,24,4,20,0.16666666666666666,0.8333333333333334,eligible
watersystem_x_unit_basin_x_landform,He->Me,6,B_830306_20_LF_CLASS::山地斜面等,鶴見川 / basin 20 / 山地斜面等,167,29,138,0.17365269461077845,0.8263473053892215,eligible
watersystem_x_unit_basin_x_landform,He->Me,6,B_830306_20_LF_CLASS::山麓堆積地形,鶴見川 / basin 20 / 山麓堆積地形,6,3,3,0.5,0.5,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830306_20_LF_CLASS::崖・段丘崖,鶴見川 / basin 20 / 崖・段丘崖,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830306_20_LF_CLASS::水部,鶴見川 / basin 20 / 水部,2,0,2,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830306_20_LF_CLASS::氾濫平野・海岸平野,鶴見川 / basin 20 / 氾濫平野・海岸平野,18,3,15,0.16666666666666666,0.8333333333333334,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830306_21_LF_CLASS::台地・段丘,鶴見川 / basin 21 / 台地・段丘,5,0,5,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_830306_21_LF_CLASS::山地斜面等,鶴見川 / basin 21 / 山地斜面等,32,7,25,0.21875,0.78125,eligible
watersystem_x_unit_basin_x_landform,He->Me,6,B_830306_21_LF_CLASS::氾濫平野・海岸平野,鶴見川 / basin 21 / 氾濫平野・海岸平野,8,2,6,0.25,0.75,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_unknown_0_LF_CLASS::凹地・浅い谷,古川・目黒川・立会川・呑川 / basin 0 / 凹地・浅い谷,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_unknown_0_LF_CLASS::台地・段丘,古川・目黒川・立会川・呑川 / basin 0 / 台地・段丘,22,9,13,0.4090909090909091,0.5909090909090909,eligible
watersystem_x_unit_basin_x_landform,He->Me,6,B_unknown_0_LF_CLASS::山地斜面等,古川・目黒川・立会川・呑川 / basin 0 / 山地斜面等,4,0,4,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_unknown_0_LF_CLASS::崖・段丘崖,古川・目黒川・立会川・呑川 / basin 0 / 崖・段丘崖,2,1,1,0.5,0.5,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_unknown_0_LF_CLASS::後背低地・湿地,古川・目黒川・立会川・呑川 / basin 0 / 後背低地・湿地,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_unknown_0_LF_CLASS::氾濫平野・海岸平野,古川・目黒川・立会川・呑川 / basin 0 / 氾濫平野・海岸平野,4,0,4,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,He->Me,6,B_unknown_0_LF_CLASS::砂州・砂丘,古川・目黒川・立会川・呑川 / basin 0 / 砂州・砂丘,8,0,8,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_120000_6_LF_CLASS::台地・段丘,名称不明 / basin 6 / 台地・段丘,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_130000_1_LF_CLASS::台地・段丘,名称不明 / basin 1 / 台地・段丘,11,7,4,0.6363636363636364,0.36363636363636365,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_130000_1_LF_CLASS::氾濫平野・海岸平野,名称不明 / basin 1 / 氾濫平野・海岸平野,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_130000_2_LF_CLASS::凹地・浅い谷,名称不明 / basin 2 / 凹地・浅い谷,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_130000_2_LF_CLASS::台地・段丘,名称不明 / basin 2 / 台地・段丘,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_130000_2_LF_CLASS::山地斜面等,名称不明 / basin 2 / 山地斜面等,2,1,1,0.5,0.5,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_130000_2_LF_CLASS::氾濫平野・海岸平野,名称不明 / basin 2 / 氾濫平野・海岸平野,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_130000_3_LF_CLASS::凹地・浅い谷,名称不明 / basin 3 / 凹地・浅い谷,3,0,3,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_130000_3_LF_CLASS::台地・段丘,名称不明 / basin 3 / 台地・段丘,9,1,8,0.1111111111111111,0.8888888888888888,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_130000_4_LF_CLASS::台地・段丘,名称不明 / basin 4 / 台地・段丘,33,7,26,0.21212121212121213,0.7878787878787878,eligible
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_130000_4_LF_CLASS::山地斜面等,名称不明 / basin 4 / 山地斜面等,3,2,1,0.6666666666666666,0.3333333333333333,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_130000_4_LF_CLASS::後背低地・湿地,名称不明 / basin 4 / 後背低地・湿地,3,3,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_130000_4_LF_CLASS::氾濫平野・海岸平野,名称不明 / basin 4 / 氾濫平野・海岸平野,2,0,2,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_130000_5_LF_CLASS::台地・段丘,名称不明 / basin 5 / 台地・段丘,30,15,15,0.5,0.5,eligible
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_130000_5_LF_CLASS::山地斜面等,名称不明 / basin 5 / 山地斜面等,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_130000_5_LF_CLASS::崖・段丘崖,名称不明 / basin 5 / 崖・段丘崖,3,3,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_130000_5_LF_CLASS::後背低地・湿地,名称不明 / basin 5 / 後背低地・湿地,3,2,1,0.6666666666666666,0.3333333333333333,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_130000_5_LF_CLASS::水部,名称不明 / basin 5 / 水部,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_130000_5_LF_CLASS::氾濫平野・海岸平野,名称不明 / basin 5 / 氾濫平野・海岸平野,2,1,1,0.5,0.5,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_130000_6_LF_CLASS::台地・段丘,名称不明 / basin 6 / 台地・段丘,9,0,9,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_130000_6_LF_CLASS::山地斜面等,名称不明 / basin 6 / 山地斜面等,7,0,7,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_140013_17_LF_CLASS::台地・段丘,境川 / basin 17 / 台地・段丘,34,5,29,0.14705882352941177,0.8529411764705882,eligible
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_140013_17_LF_CLASS::山地斜面等,境川 / basin 17 / 山地斜面等,124,18,106,0.14516129032258066,0.8548387096774194,eligible
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_140013_17_LF_CLASS::水部,境川 / basin 17 / 水部,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_140013_17_LF_CLASS::氾濫平野・海岸平野,境川 / basin 17 / 氾濫平野・海岸平野,28,0,28,0,1,eligible
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_140013_19_LF_CLASS::台地・段丘,境川 / basin 19 / 台地・段丘,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_140013_19_LF_CLASS::山地斜面等,境川 / basin 19 / 山地斜面等,14,1,13,0.07142857142857142,0.9285714285714286,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_140013_19_LF_CLASS::氾濫平野・海岸平野,境川 / basin 19 / 氾濫平野・海岸平野,2,0,2,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830303_390_LF_CLASS::氾濫平野・海岸平野,利根川 / basin 390 / 氾濫平野・海岸平野,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830303_478_LF_CLASS::氾濫平野・海岸平野,利根川 / basin 478 / 氾濫平野・海岸平野,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830303_517_LF_CLASS::氾濫平野・海岸平野,利根川 / basin 517 / 氾濫平野・海岸平野,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830304_120_LF_CLASS::台地・段丘,荒川 / basin 120 / 台地・段丘,18,5,13,0.2777777777777778,0.7222222222222222,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830304_120_LF_CLASS::山地斜面等,荒川 / basin 120 / 山地斜面等,16,0,16,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830304_120_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 120 / 氾濫平野・海岸平野,8,1,7,0.125,0.875,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830304_139_LF_CLASS::台地・段丘,荒川 / basin 139 / 台地・段丘,6,0,6,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830304_139_LF_CLASS::山地斜面等,荒川 / basin 139 / 山地斜面等,3,0,3,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830304_139_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 139 / 氾濫平野・海岸平野,2,0,2,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830304_14_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 14 / 氾濫平野・海岸平野,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830304_158_LF_CLASS::台地・段丘,荒川 / basin 158 / 台地・段丘,2,0,2,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830304_15_LF_CLASS::台地・段丘,荒川 / basin 15 / 台地・段丘,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830304_15_LF_CLASS::砂州・砂丘,荒川 / basin 15 / 砂州・砂丘,2,1,1,0.5,0.5,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830304_15_LF_CLASS::自然堤防,荒川 / basin 15 / 自然堤防,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830304_161_LF_CLASS::台地・段丘,荒川 / basin 161 / 台地・段丘,3,0,3,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830304_16_LF_CLASS::凹地・浅い谷,荒川 / basin 16 / 凹地・浅い谷,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830304_16_LF_CLASS::台地・段丘,荒川 / basin 16 / 台地・段丘,4,3,1,0.75,0.25,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830304_16_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 16 / 氾濫平野・海岸平野,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830304_194_LF_CLASS::台地・段丘,荒川 / basin 194 / 台地・段丘,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830304_194_LF_CLASS::山地斜面等,荒川 / basin 194 / 山地斜面等,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830304_25_LF_CLASS::台地・段丘,荒川 / basin 25 / 台地・段丘,6,3,3,0.5,0.5,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830304_25_LF_CLASS::崖・段丘崖,荒川 / basin 25 / 崖・段丘崖,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830304_25_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 25 / 氾濫平野・海岸平野,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830304_25_LF_CLASS::砂州・砂丘,荒川 / basin 25 / 砂州・砂丘,3,1,2,0.3333333333333333,0.6666666666666666,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830304_26_LF_CLASS::台地・段丘,荒川 / basin 26 / 台地・段丘,20,7,13,0.35,0.65,eligible
