place_id,sequence_string,sequence_label,sequence_cluster_id
13201032800,0100110,seq_0100110,SC1
13201032900,1100111,seq_1100111,SC1
13201033000,1100110,seq_1100110,SC1
13201033200,0100110,seq_0100110,SC1
13201033300,0100110,seq_0100110,SC1
13201033400,0100011,seq_0100011,SC1
13201033500,0100110,seq_0100110,SC1
13201033600,0100010,seq_0100010,SC1
13201033700,0100110,seq_0100110,SC1
13201033800,1100111,seq_1100111,SC1
13201034000,1101110,seq_1101110,SC1
13201034100,0000110,seq_0000110,SC1
13201034200,0001010,seq_0001010,SC3
13201034300,0100010,seq_0100010,SC1
13201034400,1100000,seq_1100000,SC1
13201034500,0100000,seq_0100000,SC1
13201034600,0100110,seq_0100110,SC1
13201034700,1100000,seq_1100000,SC1
13201034800,0100110,seq_0100110,SC1
13201034900,0000110,seq_0000110,SC1
13201035000,0100000,seq_0100000,SC1
13201035100,0100110,seq_0100110,SC1
13201035200,0100110,seq_0100110,SC1
13201035300,0000110,seq_0000110,SC1
13201035400,0000110,seq_0000110,SC1
13201035500,0101110,seq_0101110,SC1
13201035600,1111110,seq_1111110,SC1
13201035700,0100111,seq_0100111,SC1
13201035800,0100110,seq_0100110,SC1
13201035900,0100110,seq_0100110,SC1
13201036000,0000110,seq_0000110,SC1
13201036100,0100110,seq_0100110,SC1
13201036200,0100001,seq_0100001,SC1
13201036300,0100111,seq_0100111,SC1
13201036400,0100110,seq_0100110,SC1
13201036500,0100110,seq_0100110,SC1
13201036600,1101111,seq_1101111,SC1
13201036700,0101111,seq_0101111,SC1
13201036800,1101110,seq_1101110,SC1
13201036900,1100010,seq_1100010,SC1
13201037000,1100111,seq_1100111,SC1
13201037100,0100110,seq_0100110,SC1
13201037200,1100001,seq_1100001,SC1
13201037300,0100110,seq_0100110,SC1
13201037400,0100000,seq_0100000,SC1
13201037500,0100110,seq_0100110,SC1
13201037600,0101011,seq_0101011,SC1
13201037700,0100001,seq_0100001,SC1
13201037800,1100111,seq_1100111,SC1
13201037900,0100111,seq_0100111,SC1
13201038000,0100000,seq_0100000,SC1
13201038100,0100000,seq_0100000,SC1
13201038200,1110111,seq_1110111,SC1
13201038500,0000110,seq_0000110,SC1
13201038600,1110010,seq_1110010,SC1
13201038700,0100110,seq_0100110,SC1
13201038800,0000001,seq_0000001,SC1
13201038900,1101111,seq_1101111,SC1
13201039000,0100110,seq_0100110,SC1
13201039300,1111111,seq_1111111,SC1
13201039400,0101010,seq_0101010,SC1
13201039500,0000010,seq_0000010,SC1
13201039600,0100010,seq_0100010,SC1
13201039700,1101111,seq_1101111,SC1
13201039800,0100110,seq_0100110,SC1
13201039900,0100010,seq_0100010,SC1
13201040000,1100111,seq_1100111,SC1
13201040100,1101111,seq_1101111,SC1
13201040300,0100110,seq_0100110,SC1
13201040400,0100110,seq_0100110,SC1
13201040500,0100000,seq_0100000,SC1
13201040600,0100000,seq_0100000,SC1
13201040700,0100110,seq_0100110,SC1
13201040800,0100110,seq_0100110,SC1
13201041000,0110111,seq_0110111,SC1
13201041100,1100110,seq_1100110,SC1
13201041200,0100000,seq_0100000,SC1
13201041300,0100111,seq_0100111,SC1
13201041400,0001000,seq_0001000,SC3
13201041500,0110111,seq_0110111,SC1
13201041600,0100000,seq_0100000,SC1
13201041700,0100010,seq_0100010,SC1
13201041800,1111111,seq_1111111,SC1
13201041900,0110111,seq_0110111,SC1
13201042000,1101111,seq_1101111,SC1
13201042100,1111111,seq_1111111,SC1
13201042200,0100110,seq_0100110,SC1
13201042300,0100110,seq_0100110,SC1
13201042400,1100110,seq_1100110,SC1
13201042500,0110111,seq_0110111,SC1
13201042600,0100000,seq_0100000,SC1
13201042700,0100000,seq_0100000,SC1
13201042800,0100000,seq_0100000,SC1
13201042900,0101111,seq_0101111,SC1
13201043000,0100000,seq_0100000,SC1
13201043100,0100000,seq_0100000,SC1
13201043200,0100111,seq_0100111,SC1
13201043300,0100000,seq_0100000,SC1
13201043400,0101111,seq_0101111,SC1
13201043500,1111111,seq_1111111,SC1
13201043600,0100111,seq_0100111,SC1
13201043700,0100110,seq_0100110,SC1
13201043800,0100000,seq_0100000,SC1
13201043900,0101010,seq_0101010,SC1
13201044000,0100010,seq_0100010,SC1
13201044100,0100000,seq_0100000,SC1
13201044200,0000010,seq_0000010,SC1
13201044300,0101110,seq_0101110,SC1
13201044500,0100110,seq_0100110,SC1
13201044600,0100110,seq_0100110,SC1
13201044700,0100110,seq_0100110,SC1
13201044800,0100010,seq_0100010,SC1
13201044900,0101111,seq_0101111,SC1
13201045000,0100110,seq_0100110,SC1
13201045100,0000110,seq_0000110,SC1
13201045200,1100000,seq_1100000,SC1
13201045300,0101111,seq_0101111,SC1
13201045500,0100000,seq_0100000,SC1
13201045600,0100111,seq_0100111,SC1
13201045700,0100010,seq_0100010,SC1
13201045800,0101110,seq_0101110,SC1
13201045900,0001000,seq_0001000,SC3
13201046000,0100010,seq_0100010,SC1
13201046200,0001000,seq_0001000,SC3
13201046300,0001000,seq_0001000,SC3
13201046400,0010000,seq_0010000,SC2
13201046500,0000001,seq_0000001,SC1
13201046600,0100000,seq_0100000,SC1
13201046700,0100000,seq_0100000,SC1
13201046800,0100000,seq_0100000,SC1
13201046900,0111010,seq_0111010,SC1
13201047000,0100111,seq_0100111,SC1
13201047100,0100111,seq_0100111,SC1
13201047200,1100001,seq_1100001,SC1
13201047300,0101001,seq_0101001,SC1
13201047500,0101010,seq_0101010,SC1
13201047600,0101011,seq_0101011,SC1
13201047700,1101111,seq_1101111,SC1
13201047800,0111110,seq_0111110,SC1
13201047900,0101000,seq_0101000,SC1
13201048000,0111110,seq_0111110,SC1
13201048200,0000001,seq_0000001,SC1
13201048500,0000001,seq_0000001,SC1
13201048600,0000001,seq_0000001,SC1
13201048700,0000001,seq_0000001,SC1
13201048900,0010001,seq_0010001,SC1
13201049200,0000001,seq_0000001,SC1
13201049400,0000001,seq_0000001,SC1
13201049500,0000001,seq_0000001,SC1
13201049600,0000001,seq_0000001,SC1
13201049700,0101010,seq_0101010,SC1
13201050000,0000001,seq_0000001,SC1
13201050200,0000001,seq_0000001,SC1
13201050700,0000001,seq_0000001,SC1
13201050800,0101010,seq_0101010,SC1
13201050900,0001011,seq_0001011,SC1
13201051300,1111010,seq_1111010,SC1
13201051400,0110010,seq_0110010,SC1
13201051500,0111110,seq_0111110,SC1
13201051600,0000000,seq_0000000,SC0_no_presence
13201051700,1111110,seq_1111110,SC1
13201051800,0100110,seq_0100110,SC1
13201051900,0101010,seq_0101010,SC1
13201052100,0000001,seq_0000001,SC1
13201052200,0100110,seq_0100110,SC1
13201052300,0100000,seq_0100000,SC1
13201052400,1101111,seq_1101111,SC1
13201052500,0100000,seq_0100000,SC1
13201052600,0000111,seq_0000111,SC1
13201052700,0100110,seq_0100110,SC1
13201052800,0100001,seq_0100001,SC1
13201052900,0101110,seq_0101110,SC1
13201053000,0100010,seq_0100010,SC1
13201053100,0100110,seq_0100110,SC1
13201053200,0100110,seq_0100110,SC1
13201053300,0101111,seq_0101111,SC1
13201053400,0100111,seq_0100111,SC1
13201053500,0000110,seq_0000110,SC1
13201053600,0100111,seq_0100111,SC1
13201053700,0111110,seq_0111110,SC1
13201053800,0100110,seq_0100110,SC1
13201054000,0000001,seq_0000001,SC1
13201054100,0101010,seq_0101010,SC1
13201054200,0100010,seq_0100010,SC1
13201054300,0000110,seq_0000110,SC1
13201054400,0100000,seq_0100000,SC1
13201054500,0100110,seq_0100110,SC1
13201054600,0000110,seq_0000110,SC1
13201054700,0100110,seq_0100110,SC1
13201054800,0100010,seq_0100010,SC1
13201054900,0000011,seq_0000011,SC1
13201055000,0100010,seq_0100010,SC1
13201055100,0100110,seq_0100110,SC1
13201055200,0100110,seq_0100110,SC1
13201055300,0110110,seq_0110110,SC1
13201055400,0100110,seq_0100110,SC1
13201055500,0100111,seq_0100111,SC1
13201055600,0101011,seq_0101011,SC1
13201055700,0000110,seq_0000110,SC1
13201055800,0100000,seq_0100000,SC1
13201055900,0100110,seq_0100110,SC1
13201056000,0100010,seq_0100010,SC1
13201056200,0100010,seq_0100010,SC1
13201056300,0100110,seq_0100110,SC1
13201056400,0100000,seq_0100000,SC1
13201056500,0100110,seq_0100110,SC1
13201056600,0101110,seq_0101110,SC1
13201056700,0100110,seq_0100110,SC1
13201056800,0100110,seq_0100110,SC1
13201056900,0000110,seq_0000110,SC1
13201057000,0100110,seq_0100110,SC1
13201057100,0000110,seq_0000110,SC1
13201057200,0100111,seq_0100111,SC1
13201057300,0000110,seq_0000110,SC1
13201057400,0100010,seq_0100010,SC1
13201057500,0100000,seq_0100000,SC1
13201057600,0100000,seq_0100000,SC1
13201057700,0100000,seq_0100000,SC1
13201057800,0100110,seq_0100110,SC1
13201057900,0100011,seq_0100011,SC1
13201058000,0100111,seq_0100111,SC1
13201058100,0100010,seq_0100010,SC1
13201058300,0000110,seq_0000110,SC1
13201058400,0100010,seq_0100010,SC1
13201058500,0100010,seq_0100010,SC1
13201058600,0100000,seq_0100000,SC1
13201058700,0100110,seq_0100110,SC1
13201058800,0100000,seq_0100000,SC1
13201058900,0100000,seq_0100000,SC1
13201059000,0100000,seq_0100000,SC1
13201059100,0100000,seq_0100000,SC1
13201059200,0100110,seq_0100110,SC1
13201059300,0000001,seq_0000001,SC1
13201059400,0100000,seq_0100000,SC1
13201059500,0100110,seq_0100110,SC1
13201059600,0000110,seq_0000110,SC1
13201059700,0100000,seq_0100000,SC1
13201059800,0100000,seq_0100000,SC1
13201060000,0100000,seq_0100000,SC1
13201060100,0100110,seq_0100110,SC1
13201060200,0100000,seq_0100000,SC1
13201060300,0100001,seq_0100001,SC1
13201060400,0100110,seq_0100110,SC1
13201060500,0100010,seq_0100010,SC1
13201060700,0100000,seq_0100000,SC1
13201060800,0100011,seq_0100011,SC1
13201060900,0100110,seq_0100110,SC1
13201061000,0100111,seq_0100111,SC1
13201061200,0100111,seq_0100111,SC1
13201061400,1100111,seq_1100111,SC1
13201061500,0100010,seq_0100010,SC1
13201061600,0100111,seq_0100111,SC1
13201061700,0100010,seq_0100010,SC1
13201061800,0100011,seq_0100011,SC1
13201061900,0100111,seq_0100111,SC1
13201062000,0000110,seq_0000110,SC1
13201062100,0000001,seq_0000001,SC1
13201062200,0100111,seq_0100111,SC1
13201062300,0100110,seq_0100110,SC1
13201062400,0000111,seq_0000111,SC1
13201062500,0100000,seq_0100000,SC1
13201062600,0000110,seq_0000110,SC1
13201062700,0100010,seq_0100010,SC1
13201062800,0100110,seq_0100110,SC1
13201062900,0100000,seq_0100000,SC1
13201063000,1100010,seq_1100010,SC1
13201063100,0000110,seq_0000110,SC1
13201063200,0100111,seq_0100111,SC1
13201063300,0100110,seq_0100110,SC1
13201063400,0100011,seq_0100011,SC1
13201063500,0100010,seq_0100010,SC1
13201063600,0100000,seq_0100000,SC1
13201063700,0100110,seq_0100110,SC1
13201063800,0100110,seq_0100110,SC1
13201063900,0100000,seq_0100000,SC1
13201064000,0101110,seq_0101110,SC1
13201064100,0100000,seq_0100000,SC1
13201064300,0000010,seq_0000010,SC1
13201064400,0100010,seq_0100010,SC1
13201064500,0000010,seq_0000010,SC1
13201064600,0101010,seq_0101010,SC1
13201064800,0100010,seq_0100010,SC1
13201064900,0000010,seq_0000010,SC1
13201065200,0000010,seq_0000010,SC1
13201065500,0000010,seq_0000010,SC1
13201065600,0000010,seq_0000010,SC1
13201066300,0000010,seq_0000010,SC1
13201066400,0000010,seq_0000010,SC1
13201066600,0000010,seq_0000010,SC1
13201066700,0100010,seq_0100010,SC1
13201068000,0000010,seq_0000010,SC1
13201068100,0000010,seq_0000010,SC1
13201068500,0000010,seq_0000010,SC1
13201068700,0000010,seq_0000010,SC1
13201069000,0100010,seq_0100010,SC1
13201069100,0100010,seq_0100010,SC1
13201069200,0100111,seq_0100111,SC1
13201069300,0101110,seq_0101110,SC1
13201069400,0100000,seq_0100000,SC1
13201069500,0000010,seq_0000010,SC1
13201069600,0000100,seq_0000100,SC4
13201069701,0100000,seq_0100000,SC1
13201069702,0100000,seq_0100000,SC1
13201069703,0000000,seq_0000000,SC0_no_presence
13201069704,0000000,seq_0000000,SC0_no_presence
13201069705,0100000,seq_0100000,SC1
13201069706,0100001,seq_0100001,SC1
13201069707,0100110,seq_0100110,SC1
13201069708,1100001,seq_1100001,SC1
13201070801,0100000,seq_0100000,SC1
13201070802,0110011,seq_0110011,SC1
13201070803,0100010,seq_0100010,SC1
13201070804,0100010,seq_0100010,SC1
13201070805,0000011,seq_0000011,SC1
13201070806,0100010,seq_0100010,SC1
13201070807,0100001,seq_0100001,SC1
13201071201,1111011,seq_1111011,SC1
13201071202,1110011,seq_1110011,SC1
13201071203,0110011,seq_0110011,SC1
13201071204,0100110,seq_0100110,SC1
13201071205,0110000,seq_0110000,SC1
13201071206,0100000,seq_0100000,SC1
13201071207,1100010,seq_1100010,SC1
13201071208,1101010,seq_1101010,SC1
13201071209,0110011,seq_0110011,SC1
13201071210,0100000,seq_0100000,SC1
13201071211,1100001,seq_1100001,SC1
13201071212,0100001,seq_0100001,SC1
13201071213,0100000,seq_0100000,SC1
13201071214,0100000,seq_0100000,SC1
13201071215,1100001,seq_1100001,SC1
13201071216,0100011,seq_0100011,SC1
13201071217,0100000,seq_0100000,SC1
13201071218,0100000,seq_0100000,SC1
13201073000,0101010,seq_0101010,SC1
13201073100,0110010,seq_0110010,SC1
13201073200,0100010,seq_0100010,SC1
13201073300,1101010,seq_1101010,SC1
13201073400,1111110,seq_1111110,SC1
13201073500,0101001,seq_0101001,SC1
13201073600,0100010,seq_0100010,SC1
13201073700,0100000,seq_0100000,SC1
13201073800,0100000,seq_0100000,SC1
13201073900,0101010,seq_0101010,SC1
13201074000,0101110,seq_0101110,SC1
13201074100,1100000,seq_1100000,SC1
13201074200,0100010,seq_0100010,SC1
13201074300,0100000,seq_0100000,SC1
13201074400,0100000,seq_0100000,SC1
13201074500,0100000,seq_0100000,SC1
13201074600,0100001,seq_0100001,SC1
13201074700,1111111,seq_1111111,SC1
13201074800,0100010,seq_0100010,SC1
13201074900,0100000,seq_0100000,SC1
13201075000,0100000,seq_0100000,SC1
13201075100,0100001,seq_0100001,SC1
13201075200,0100000,seq_0100000,SC1
13201075300,0100000,seq_0100000,SC1
13201075400,0101010,seq_0101010,SC1
13201075500,0100000,seq_0100000,SC1
13201075600,0100000,seq_0100000,SC1
13201075700,0100000,seq_0100000,SC1
13201075800,0100011,seq_0100011,SC1
13201075900,1100010,seq_1100010,SC1
13201076000,0100000,seq_0100000,SC1
13201076100,0100010,seq_0100010,SC1
13201076200,0100011,seq_0100011,SC1
13201076300,0100010,seq_0100010,SC1
13201076400,0000010,seq_0000010,SC1
13201076500,0000010,seq_0000010,SC1
13201076600,0100000,seq_0100000,SC1
13201076700,0100000,seq_0100000,SC1
13201076800,0101011,seq_0101011,SC1
13201076900,0101010,seq_0101010,SC1
13201077000,0101010,seq_0101010,SC1
13201077100,0100010,seq_0100010,SC1
13201077200,0100000,seq_0100000,SC1
13201077300,0101010,seq_0101010,SC1
13201077500,0101010,seq_0101010,SC1
13201077700,0101010,seq_0101010,SC1
13201077800,0100010,seq_0100010,SC1
13201077900,0101010,seq_0101010,SC1
13201078000,0100000,seq_0100000,SC1
13201078100,0100110,seq_0100110,SC1
13201078200,0000001,seq_0000001,SC1
13201078400,0000001,seq_0000001,SC1
13201078600,0000001,seq_0000001,SC1
13201078700,0100111,seq_0100111,SC1
13201078800,0000001,seq_0000001,SC1
13201078900,0000001,seq_0000001,SC1
13201079000,0100000,seq_0100000,SC1
13201079100,0100000,seq_0100000,SC1
13201079200,1100110,seq_1100110,SC1
13201079300,0100000,seq_0100000,SC1
13201079400,0000001,seq_0000001,SC1
13201079500,0000001,seq_0000001,SC1
13201079600,0000001,seq_0000001,SC1
13201079700,0000001,seq_0000001,SC1
13201079800,0000001,seq_0000001,SC1
13201079900,0101000,seq_0101000,SC1
13201080000,1100111,seq_1100111,SC1
13201080100,1100111,seq_1100111,SC1
13201080200,0000001,seq_0000001,SC1
13201080300,0100000,seq_0100000,SC1
13201080400,1100110,seq_1100110,SC1
13201080500,0100111,seq_0100111,SC1
13201080600,0000110,seq_0000110,SC1
13201080700,0000010,seq_0000010,SC1
13201080800,0000110,seq_0000110,SC1
13201080900,0000011,seq_0000011,SC1
13201081000,0110000,seq_0110000,SC1
13201081100,0100000,seq_0100000,SC1
13201081200,0100000,seq_0100000,SC1
13201081300,0000110,seq_0000110,SC1
13201081400,0000110,seq_0000110,SC1
13201081500,0100000,seq_0100000,SC1
13201081600,0100000,seq_0100000,SC1
13201081700,0100110,seq_0100110,SC1
13201081800,0100000,seq_0100000,SC1
13201081900,1100010,seq_1100010,SC1
13201082000,1100000,seq_1100000,SC1
13201082100,0100000,seq_0100000,SC1
13201082200,0100110,seq_0100110,SC1
13201082300,0100010,seq_0100010,SC1
13201082400,0100110,seq_0100110,SC1
13201082500,1100110,seq_1100110,SC1
13201082600,0100000,seq_0100000,SC1
13201082700,0100111,seq_0100111,SC1
13201082800,0100110,seq_0100110,SC1
13201082900,0100010,seq_0100010,SC1
13201083100,0100000,seq_0100000,SC1
13201083200,0100110,seq_0100110,SC1
13201083300,0100010,seq_0100010,SC1
13201083400,0110000,seq_0110000,SC1
13201083500,0100010,seq_0100010,SC1
13201083600,0100110,seq_0100110,SC1
13201083700,0100010,seq_0100010,SC1
13201083800,0100010,seq_0100010,SC1
13201083900,1100110,seq_1100110,SC1
13201084000,0101000,seq_0101000,SC1
13201084100,0100110,seq_0100110,SC1
13201084200,0100000,seq_0100000,SC1
13201084300,0100111,seq_0100111,SC1
13201084500,0100000,seq_0100000,SC1
13201084600,0100011,seq_0100011,SC1
13201084700,0100110,seq_0100110,SC1
13201084800,0100000,seq_0100000,SC1
13201084900,0100000,seq_0100000,SC1
13201085000,0111111,seq_0111111,SC1
13201085100,0100001,seq_0100001,SC1
13201085200,0100000,seq_0100000,SC1
13201085300,0100000,seq_0100000,SC1
13201085400,0000110,seq_0000110,SC1
13201085500,0100000,seq_0100000,SC1
13201085600,0100000,seq_0100000,SC1
13201085700,1100000,seq_1100000,SC1
13201085800,0100110,seq_0100110,SC1
13201085900,0100110,seq_0100110,SC1
13201086000,0100111,seq_0100111,SC1
13201086100,0100110,seq_0100110,SC1
13201086200,0100000,seq_0100000,SC1
13201086300,0100000,seq_0100000,SC1
13201086400,1100000,seq_1100000,SC1
13201086500,1100000,seq_1100000,SC1
13201086600,0100000,seq_0100000,SC1
13201086700,0100000,seq_0100000,SC1
13201086800,0100000,seq_0100000,SC1
13201086900,0100000,seq_0100000,SC1
13201087000,0100000,seq_0100000,SC1
13201087100,0100111,seq_0100111,SC1
13201087200,0000110,seq_0000110,SC1
13201087300,0100111,seq_0100111,SC1
13201087400,0000001,seq_0000001,SC1
13201087500,0100110,seq_0100110,SC1
13201087600,0100111,seq_0100111,SC1
13201087700,1100111,seq_1100111,SC1
13201087800,1100111,seq_1100111,SC1
13201087900,0100011,seq_0100011,SC1
13201088000,0101010,seq_0101010,SC1
13201088100,0000110,seq_0000110,SC1
13201088200,0100110,seq_0100110,SC1
13201088300,1100111,seq_1100111,SC1
13201088400,0100011,seq_0100011,SC1
13201088500,0100000,seq_0100000,SC1
13201088600,0100000,seq_0100000,SC1
13201088700,0100000,seq_0100000,SC1
13201088800,0000110,seq_0000110,SC1
13201089000,0101111,seq_0101111,SC1
13201089100,0100000,seq_0100000,SC1
13201089300,0100111,seq_0100111,SC1
13201089400,0100111,seq_0100111,SC1
13201089500,0101101,seq_0101101,SC1
13201089600,0111111,seq_0111111,SC1
13201089700,0100000,seq_0100000,SC1
13201089800,0100110,seq_0100110,SC1
13201089900,1100111,seq_1100111,SC1
13201090000,0100111,seq_0100111,SC1
13201090100,0100000,seq_0100000,SC1
13201090200,0101110,seq_0101110,SC1
13201090300,0110000,seq_0110000,SC1
13201090400,0100000,seq_0100000,SC1
13201090500,0101010,seq_0101010,SC1
13201090600,1100010,seq_1100010,SC1
13201090700,0101011,seq_0101011,SC1
13201090800,0110010,seq_0110010,SC1
13201090900,0100000,seq_0100000,SC1
13201091000,0100000,seq_0100000,SC1
13201091100,0111111,seq_0111111,SC1
13201091200,0000110,seq_0000110,SC1
13201091300,0100000,seq_0100000,SC1
13201091400,0101000,seq_0101000,SC1
13201091500,0100000,seq_0100000,SC1
13201091600,0100001,seq_0100001,SC1
13201091700,0100111,seq_0100111,SC1
13201091800,0000110,seq_0000110,SC1
13201091900,0000110,seq_0000110,SC1
13201092000,0000011,seq_0000011,SC1
13201092100,0101110,seq_0101110,SC1
13201092200,0101111,seq_0101111,SC1
13201092300,0000011,seq_0000011,SC1
13201092400,1100011,seq_1100011,SC1
13201092500,0100110,seq_0100110,SC1
13201092600,0100110,seq_0100110,SC1
13201092700,1100010,seq_1100010,SC1
13201092900,0100110,seq_0100110,SC1
13201093000,0100110,seq_0100110,SC1
13201093100,0000110,seq_0000110,SC1
13201093200,0100000,seq_0100000,SC1
13201093300,0100110,seq_0100110,SC1
13201093400,0010000,seq_0010000,SC2
13201093500,0100111,seq_0100111,SC1
13201093600,0100110,seq_0100110,SC1
13201093700,0100111,seq_0100111,SC1
13201093800,0100110,seq_0100110,SC1
13201093900,0100000,seq_0100000,SC1
13201094000,0100011,seq_0100011,SC1
13201094100,0100011,seq_0100011,SC1
13201094200,0100110,seq_0100110,SC1
13201094300,0100000,seq_0100000,SC1
13201094400,0100110,seq_0100110,SC1
13201094500,0100110,seq_0100110,SC1
13201094600,0000110,seq_0000110,SC1
13201094700,0100110,seq_0100110,SC1
13201094800,0100110,seq_0100110,SC1
13201094900,0100000,seq_0100000,SC1
13201095000,0100000,seq_0100000,SC1
13201095100,0100110,seq_0100110,SC1
13201095200,0100111,seq_0100111,SC1
